comp,spin,VBM,CBM,bandgap,VBMtotcontr.A,VBMorbital.A,VBMorbchar.A,VBMorborder.A,VBMorbcontr.A,CBMtotcontr.A,CBMorbital.A,CBMorbchar.A,CBMorborder.A,CBMorbcontr.A,VBMtotcontr.B1,VBMorbital.B1,VBMorbchar.B1,VBMorborder.B1,VBMorbcontr.B1,CBMtotcontr.B1,CBMorbital.B1,CBMorbchar.B1,CBMorborder.B1,CBMorbcontr.B1,VBMtotcontr.B2,VBMorbital.B2,VBMorbchar.B2,VBMorborder.B2,VBMorbcontr.B2,CBMtotcontr.B2,CBMorbital.B2,CBMorbchar.B2,CBMorborder.B2,CBMorbcontr.B2,VBMtotcontr.X,VBMorbital.X,VBMorbchar.X,VBMorborder.X,VBMorbcontr.X,CBMtotcontr.X,CBMorbital.X,CBMorbchar.X,CBMorborder.X,CBMorbcontr.X,spin_vbm,spin_cbm,spin_forbidden,cond_type
2057_CsCuPuF,1,-3.02943,0.01106,3.04049,0.0,,,,0.0,0.0,,,,0.0,0.858274193177466,3d,d,3.0,0.8579271358784054,0.0170088554357425,4s,s,4.0,0.0144037745422701,0.068962795103739,5f,f,5.0,0.060908500703623,0.941785644014093,5f,f,5.0,0.931493795765204,0.0725306635461361,2p,p,2.0,0.065578792952625,0.0401831497534931,2p,p,2.0,0.0339652854495389,,,,semiconductor
2057_CsCuPuF,-1,-3.19527,0.19901,3.39428,0.0,,,,0.0,0.0435698690997149,5s,s,5.0,0.0329824862473662,0.9572379395842672,3d,d,3.0,0.9572177756620008,0.4215885364528215,4s,s,4.0,0.4214598289620456,0.0,,,,0.0,0.3916950299840783,7s,s,7.0,0.3774752357253859,0.0371051739763603,2p,p,2.0,0.0341079995082721,0.1428557808731134,2s,s,2.0,0.118592035389793,,,,semiconductor
2057_CsCuPuF,combined,-3.02943,0.01106,3.04049,0.0,,,,0.0,0.0,,,,0.0,0.858274193177466,3d,d,3.0,0.8579271358784054,0.0170088554357425,4s,s,4.0,0.0144037745422701,0.068962795103739,5f,f,5.0,0.060908500703623,0.941785644014093,5f,f,5.0,0.931493795765204,0.0725306635461361,2p,p,2.0,0.065578792952625,0.0401831497534931,2p,p,2.0,0.0339652854495389,1.0,1.0,False,semiconductor
2059_CsLiNpF,1,-3.22163,0.02309,3.24472,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9801383016542998,5f,f,5.0,0.9798751737286612,0.9512083007110352,5f,f,5.0,0.9392240826794273,0.0194211791854985,2p,p,2.0,0.0193866824360594,0.0393640473228505,2p,p,2.0,0.0346920270642882,,,,semiconductor
2059_CsLiNpF,-1,-9.16835,0.20785,9.3762,0.0339423727540708,5p,p,5.0,0.0338732759985855,0.0582208422214352,5s,s,5.0,0.0462620555605887,0.0,,,,0.0,0.2468805850910498,2s,s,2.0,0.246633502722024,0.0312845735273521,6p,p,6.0,0.0234382402967173,0.545421975505901,7s,s,7.0,0.5017419307016315,0.9339389949459574,2p,p,2.0,0.9335565369313188,0.1494354167867761,2s,s,2.0,0.1234423515652667,,,,insulator
2059_CsLiNpF,combined,-3.22163,0.02309,3.24472,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9801383016542998,5f,f,5.0,0.9798751737286612,0.9512083007110352,5f,f,5.0,0.9392240826794273,0.0194211791854985,2p,p,2.0,0.0193866824360594,0.0393640473228505,2p,p,2.0,0.0346920270642882,1.0,1.0,False,semiconductor
2060_CsLiCeF,1,-4.28412,4.97731,9.26143,0.0304701253726631,5p,p,5.0,0.030363721597754,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0218120380515383,5p,p,5.0,0.0116650656780179,0.9646064984987748,4f,f,4.0,0.7926794976905085,0.9472245754202258,2p,p,2.0,0.946819003003987,0.0295288259138095,2p,p,2.0,0.0279507088024206,,,,insulator
2060_CsLiCeF,-1,-4.28412,5.1364,9.42052,0.030794099805222,5p,p,5.0,0.030688156727961,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0233412457537228,5p,p,5.0,0.0138477643068722,0.97645752264299,4f,f,4.0,0.9460975027895616,0.9452086579765416,2p,p,2.0,0.9447652192043172,0.0170022157152721,2p,p,2.0,0.0150313921539048,,,,insulator
2060_CsLiCeF,combined,-4.28412,4.97731,9.26143,0.0304701253726631,5p,p,5.0,0.030363721597754,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0218120380515383,5p,p,5.0,0.0116650656780179,0.9646064984987748,4f,f,4.0,0.7926794976905085,0.9472245754202258,2p,p,2.0,0.946819003003987,0.0295288259138095,2p,p,2.0,0.0279507088024206,1.0,1.0,False,insulator
2061_CsNaAgF,1,-2.64002,5.39196,8.03198,0.0,,,,0.0,0.0710815262859785,5s,s,5.0,0.0573474467499129,0.0,,,,0.0,0.3574212355994824,3s,s,3.0,0.3574212355994824,0.3295499055797189,4d,d,4.0,0.3295415444134126,0.4068103990313914,5s,s,5.0,0.4068103990313914,0.6636034184266345,2p,p,2.0,0.6571019203459336,0.1643880462063698,2s,s,2.0,0.1367172276178153,,,,insulator
2061_CsNaAgF,-1,-3.31154,0.00658,3.31812,0.057684721071946,5p,p,5.0,0.057610365541639,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.1159483748550434,4d,d,4.0,0.1159005530746564,0.494111221488424,4d,d,4.0,0.4940888044113647,0.8260772996721859,2p,p,2.0,0.8259772677256093,0.497799011713038,2p,p,2.0,0.4858178575950078,,,,semiconductor
2061_CsNaAgF,combined,-2.64002,0.00658,2.6466,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.3295499055797189,4d,d,4.0,0.3295415444134126,0.494111221488424,4d,d,4.0,0.4940888044113647,0.6636034184266345,2p,p,2.0,0.6571019203459336,0.497799011713038,2p,p,2.0,0.4858178575950078,1.0,-1.0,True,semiconductor
2062_CsGaAgF,1,-4.73818,0.05679,4.79497,0.0,,,,0.0,0.0459175904777821,5s,s,5.0,0.0351772417506917,0.0,,,,0.0,0.1782816184799361,4s,s,4.0,0.1513081908157391,0.8032875832315105,4d,d,4.0,0.80295240917333,0.620541102631237,5s,s,5.0,0.6203405567006482,0.1870284209951792,2p,p,2.0,0.178900763761051,0.154988580023397,2s,s,2.0,0.1180769873544649,,,,insulator
2062_CsGaAgF,-1,-4.73818,0.05679,4.79497,0.0,,,,0.0,0.0459173443243845,5s,s,5.0,0.0351787902417288,0.0,,,,0.0,0.1782889606772864,4s,s,4.0,0.1512977609446363,0.803289145702078,4d,d,4.0,0.8029540580238694,0.6205339571497532,5s,s,5.0,0.6203334447291228,0.1870269375027185,2p,p,2.0,0.178899053791359,0.1549626824106049,2s,s,2.0,0.1180572574356689,,,,insulator
2062_CsGaAgF,combined,-4.73818,0.05679,4.79497,0.0,,,,0.0,0.0459175904777821,5s,s,5.0,0.0351772417506917,0.0,,,,0.0,0.1782816184799361,4s,s,4.0,0.1513081908157391,0.8032875832315105,4d,d,4.0,0.80295240917333,0.620541102631237,5s,s,5.0,0.6203405567006482,0.1870284209951792,2p,p,2.0,0.178900763761051,0.154988580023397,2s,s,2.0,0.1180769873544649,1.0,1.0,False,insulator
2063_CsAsHgF,1,-0.00656,0.00656,0.01312,0.0,,,,0.0,0.0,,,,0.0,0.2428556249342144,4s,s,4.0,0.2123825026102217,0.2552932154821002,4s,s,4.0,0.2225773903216693,0.3861766250843677,6s,s,6.0,0.3847159984016914,0.3626024135286757,6s,s,6.0,0.3618920773297816,0.3639714080331475,2p,p,2.0,0.3486976827018003,0.3755418331517133,2p,p,2.0,0.3626104855309359,,,,metallic
2063_CsAsHgF,-1,-0.00656,0.00656,0.01312,0.0,,,,0.0,0.0,,,,0.0,0.3873199007370643,4s,s,4.0,0.3706803955702063,0.3811173806592109,4s,s,4.0,0.3659231866473235,0.0838549575910218,6s,s,6.0,0.0804937219897033,0.0907493720696849,6s,s,6.0,0.0851891749251107,0.5269547020260009,2p,p,2.0,0.505583540131116,0.5264354148069684,2p,p,2.0,0.505951714951443,,,,metallic
2063_CsAsHgF,combined,-0.00656,0.00656,0.01312,0.0,,,,0.0,0.0,,,,0.0,0.2428556249342144,4s,s,4.0,0.2123825026102217,0.2552932154821002,4s,s,4.0,0.2225773903216693,0.3861766250843677,6s,s,6.0,0.3847159984016914,0.3626024135286757,6s,s,6.0,0.3618920773297816,0.3639714080331475,2p,p,2.0,0.3486976827018003,0.3755418331517133,2p,p,2.0,0.3626104855309359,1.0,1.0,False,metallic
2064_CsAlRbF,1,-0.00705,9.08968,9.09673,0.0252367986248345,5p,p,5.0,0.0251208510516827,0.0104242245601306,5s,s,5.0,0.0085876564483947,0.0,,,,0.0,0.7814568973335752,3s,s,3.0,0.522693519862144,0.0,,,,0.0,0.0,,,,0.0,0.9684165037373924,2p,p,2.0,0.9681923312412588,0.2056474469435878,2s,s,2.0,0.1226901188100852,,,,insulator
2064_CsAlRbF,-1,-0.00705,9.08968,9.09673,0.0252367453947969,5p,p,5.0,0.0251207978185197,0.0104242245601306,5s,s,5.0,0.0085876564483947,0.0,,,,0.0,0.781468234173771,3s,s,3.0,0.522693519862144,0.0,,,,0.0,0.0,,,,0.0,0.968416502886054,2p,p,2.0,0.968192384294178,0.2056502811536369,2s,s,2.0,0.1226929530201342,,,,insulator
2064_CsAlRbF,combined,-0.00705,9.08968,9.09673,0.0252367986248345,5p,p,5.0,0.0251208510516827,0.0104242245601306,5s,s,5.0,0.0085876564483947,0.0,,,,0.0,0.7814568973335752,3s,s,3.0,0.522693519862144,0.0,,,,0.0,0.0,,,,0.0,0.9684165037373924,2p,p,2.0,0.9681923312412588,0.2056474469435878,2s,s,2.0,0.1226901188100852,1.0,1.0,False,insulator
2066_CsCoDyF,1,-3.24854,0.45119,3.69973,0.0,,,,0.0,0.0735258222647112,5s,s,5.0,0.0594705367857942,0.9576729234897696,3d,d,3.0,0.95742302720435,0.3304721030042918,4s,s,4.0,0.3302992087545512,0.0,,,,0.0,0.4331763724752354,6s,s,6.0,0.4321440921017838,0.0408525407559357,2p,p,2.0,0.0389466885860228,0.1626273823810589,2s,s,2.0,0.1337845534243231,,,,semiconductor
2066_CsCoDyF,-1,-1.80474,0.01128,1.81602,0.0,,,,0.0,0.0,,,,0.0,0.984000407270837,3d,d,3.0,0.9837306354598144,0.0,,,,0.0,0.0,,,,0.0,0.9850674140704984,4f,f,4.0,0.9847154141775798,0.0132344974641825,2p,p,2.0,0.0131758432446431,0.0108788721445174,2p,p,2.0,0.0099449933429458,,,,semiconductor
2066_CsCoDyF,combined,-1.80474,0.01128,1.81602,0.0,,,,0.0,0.0,,,,0.0,0.984000407270837,3d,d,3.0,0.9837306354598144,0.0,,,,0.0,0.0,,,,0.0,0.9850674140704984,4f,f,4.0,0.9847154141775798,0.0132344974641825,2p,p,2.0,0.0131758432446431,0.0108788721445174,2p,p,2.0,0.0099449933429458,-1.0,-1.0,False,semiconductor
2067_CsCoHgF,1,-2.85456,0.03932,2.89388,0.0,,,,0.0,0.0342759663747318,5s,s,5.0,0.0244416306144701,0.4660039886453614,3d,d,3.0,0.465248492104179,0.0644032921810699,4s,s,4.0,0.0613801836024058,0.0604822224253955,5d,d,5.0,0.0551871600559608,0.6715170060849074,6s,s,6.0,0.6715170060849074,0.4728899455995444,2p,p,2.0,0.467909392480414,0.229724596391263,2p,p,2.0,0.1407477753156765,,,,semiconductor
2067_CsCoHgF,-1,-2.17041,0.18873,2.35914,0.0,,,,0.0,0.0331150971467421,5s,s,5.0,0.0228375413331685,0.8947256382659529,3d,d,3.0,0.8944528038776062,0.0624136363034351,4s,s,4.0,0.0500512111887617,0.0,,,,0.0,0.6797380282809375,6s,s,6.0,0.6796475257490739,0.1011046234360532,2p,p,2.0,0.1004697005792982,0.2247597268147964,2p,p,2.0,0.1391686128389982,,,,semiconductor
2067_CsCoHgF,combined,-2.17041,0.03932,2.20973,0.0,,,,0.0,0.0342759663747318,5s,s,5.0,0.0244416306144701,0.8947256382659529,3d,d,3.0,0.8944528038776062,0.0644032921810699,4s,s,4.0,0.0613801836024058,0.0,,,,0.0,0.6715170060849074,6s,s,6.0,0.6715170060849074,0.1011046234360532,2p,p,2.0,0.1004697005792982,0.229724596391263,2p,p,2.0,0.1407477753156765,-1.0,1.0,True,semiconductor
2068_CsNaScF,1,-9.47842,0.01128,9.4897,0.0548092228243346,5p,p,5.0,0.0546335088239221,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9203057146658612,3d,d,3.0,0.9186754783595424,0.9418354631098168,2p,p,2.0,0.9416393139789214,0.0770883639240076,2p,p,2.0,0.0766227967731396,,,,insulator
2068_CsNaScF,-1,-9.47842,0.01128,9.4897,0.0548086856419226,5p,p,5.0,0.0546329247911664,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.920305460699379,3d,d,3.0,0.9186749616294057,0.9418355163403844,2p,p,2.0,0.941639476593248,0.0770879044698686,2p,p,2.0,0.0766224500631956,,,,insulator
2068_CsNaScF,combined,-9.47842,0.01128,9.4897,0.0548092228243346,5p,p,5.0,0.0546335088239221,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9203057146658612,3d,d,3.0,0.9186754783595424,0.9418354631098168,2p,p,2.0,0.9416393139789214,0.0770883639240076,2p,p,2.0,0.0766227967731396,1.0,1.0,False,insulator
2070_CsCaCrF,1,-3.02479,0.01002,3.03481,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.8125178469606908,3d,d,3.0,0.8124069717001665,0.8769246548018452,3d,d,3.0,0.8762684174875227,0.1834277442353127,2p,p,2.0,0.1631370707677625,0.1155156956601299,2p,p,2.0,0.0933339329478106,,,,semiconductor
2070_CsCaCrF,-1,-8.44336,1.15182,9.59518,0.0633349455886325,5p,p,5.0,0.0632069796960783,0.0656882984159427,5s,s,5.0,0.0542462953500255,0.0,,,,0.0,0.3758528359734286,4s,s,4.0,0.3748921819110883,0.0,,,,0.0,0.4138375063873274,4s,s,4.0,0.2764394481349003,0.9336390396275958,2p,p,2.0,0.9334892775526982,0.1444946346448645,2s,s,2.0,0.1241532958610117,,,,insulator
2070_CsCaCrF,combined,-3.02479,0.01002,3.03481,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.8125178469606908,3d,d,3.0,0.8124069717001665,0.8769246548018452,3d,d,3.0,0.8762684174875227,0.1834277442353127,2p,p,2.0,0.1631370707677625,0.1155156956601299,2p,p,2.0,0.0933339329478106,1.0,1.0,False,semiconductor
2071_CsCrAgF,1,-4.81104,0.0237,4.83474,0.0,,,,0.0,0.0,,,,0.0,0.414765155768882,3d,d,3.0,0.4135580845097767,0.6220552937286156,3d,d,3.0,0.6212537942089649,0.3531810825873548,4d,d,4.0,0.3530657363253178,0.2046334547508428,5s,s,5.0,0.2018828252582856,0.2301109106330247,2p,p,2.0,0.2261962713224687,0.1633352711020258,2p,p,2.0,0.1081262228371897,,,,insulator
2071_CsCrAgF,-1,-4.90584,1.09019,5.99603,0.0,,,,0.0,0.0268489853454729,5p,p,5.0,0.0164591690690602,0.0155712110254618,3d,d,3.0,0.013799305813207,0.2861325470577813,3d,d,3.0,0.2741402477312206,0.8198941833801618,4d,d,4.0,0.8197727818627435,0.5731543272809873,5s,s,5.0,0.572643532111625,0.1642544163430971,2p,p,2.0,0.1554672927485315,0.1138616262688912,2s,s,2.0,0.0680777272306472,,,,insulator
2071_CsCrAgF,combined,-4.81104,0.0237,4.83474,0.0,,,,0.0,0.0,,,,0.0,0.414765155768882,3d,d,3.0,0.4135580845097767,0.6220552937286156,3d,d,3.0,0.6212537942089649,0.3531810825873548,4d,d,4.0,0.3530657363253178,0.2046334547508428,5s,s,5.0,0.2018828252582856,0.2301109106330247,2p,p,2.0,0.2261962713224687,0.1633352711020258,2p,p,2.0,0.1081262228371897,1.0,1.0,False,insulator
2072_CsYbHgF,1,-1.01396,3.911,4.92496,0.0161596599006558,5p,p,5.0,0.011746380679908,0.0342069130664117,5p,p,5.0,0.0192629658574503,0.0155553499475376,6s,s,6.0,0.0104929522200337,0.8160502537237345,6s,s,6.0,0.8064715798243764,0.7203671346455862,6s,s,6.0,0.7202422762163948,0.0177799704424528,6s,s,6.0,0.0172410236669752,0.24791543342224,2p,p,2.0,0.210576102363082,0.1319543326745516,2s,s,2.0,0.0945376232152525,,,,insulator
2072_CsYbHgF,-1,-4.50248,0.02414,4.52662,0.0,,,,0.0,0.0160041012193949,5p,p,5.0,0.0106913426075791,0.3722770961090894,4f,f,4.0,0.3648664661047214,0.040642163190066,4f,f,4.0,0.0203548069460678,0.1079154480050237,5d,d,5.0,0.1041374862755354,0.7504712745338383,6s,s,6.0,0.7504249529673567,0.5183140283610168,2p,p,2.0,0.517094841194503,0.1928812420681089,2p,p,2.0,0.1509262281648668,,,,insulator
2072_CsYbHgF,combined,-1.01396,0.02414,1.0381,0.0161596599006558,5p,p,5.0,0.011746380679908,0.0160041012193949,5p,p,5.0,0.0106913426075791,0.0155553499475376,6s,s,6.0,0.0104929522200337,0.040642163190066,4f,f,4.0,0.0203548069460678,0.7203671346455862,6s,s,6.0,0.7202422762163948,0.7504712745338383,6s,s,6.0,0.7504249529673567,0.24791543342224,2p,p,2.0,0.210576102363082,0.1928812420681089,2p,p,2.0,0.1509262281648668,1.0,-1.0,True,semiconductor
2073_CsCuRbF,1,-3.80594,4.89618,8.70212,0.0,,,,0.0,0.0211622977226863,5s,s,5.0,0.0153296875278334,0.1704422584356466,3d,d,3.0,0.1703229262833888,0.8000346088563045,4s,s,4.0,0.8000346088563045,0.0192985066697819,4p,p,4.0,0.018881339702296,0.0,,,,0.0,0.8080602459537414,2p,p,2.0,0.8059638720917908,0.174245412417963,2s,s,2.0,0.1227443805141959,,,,insulator
2073_CsCuRbF,-1,-4.12971,0.00661,4.13632,0.0225126730744759,5p,p,5.0,0.0224231077249775,0.0,,,,0.0,0.0208883012500675,3d,d,3.0,0.0203489282003788,0.5897274834743287,3d,d,3.0,0.5895380126536114,0.0,,,,0.0,0.0,,,,0.0,0.9513700428465988,2p,p,2.0,0.9512188238650088,0.4060475650059189,2p,p,2.0,0.3952023675560145,,,,insulator
2073_CsCuRbF,combined,-3.80594,0.00661,3.81255,0.0,,,,0.0,0.0,,,,0.0,0.1704422584356466,3d,d,3.0,0.1703229262833888,0.5897274834743287,3d,d,3.0,0.5895380126536114,0.0192985066697819,4p,p,4.0,0.018881339702296,0.0,,,,0.0,0.8080602459537414,2p,p,2.0,0.8059638720917908,0.4060475650059189,2p,p,2.0,0.3952023675560145,1.0,-1.0,True,semiconductor
2074_CsMoAuF,1,-2.08555,0.03001,2.11556,0.0,,,,0.0,0.0286579017614723,5p,p,5.0,0.0183703977182973,0.7984778175349563,4d,d,4.0,0.797494957666807,0.1206908294185777,4d,d,4.0,0.105627143950038,0.0,,,,0.0,0.7086769227266173,6s,s,6.0,0.7075189127066593,0.1943727421530252,2p,p,2.0,0.1942481592132959,0.1419741427910115,2s,s,2.0,0.0742049405310216,,,,semiconductor
2074_CsMoAuF,-1,-3.64597,0.15004,3.79601,0.0,,,,0.0,0.0285342462774813,5p,p,5.0,0.0180758551891319,0.0169477309800711,4d,d,4.0,0.0142419155624747,0.0885930278612026,4d,d,4.0,0.0757241163203126,0.8344169698468274,5d,d,5.0,0.8341028617966589,0.7358486578448908,6s,s,6.0,0.7352186954942859,0.1483650777265509,2p,p,2.0,0.1369427076519031,0.1470234583754409,2p,p,2.0,0.0757478923187064,,,,semiconductor
2074_CsMoAuF,combined,-2.08555,0.03001,2.11556,0.0,,,,0.0,0.0286579017614723,5p,p,5.0,0.0183703977182973,0.7984778175349563,4d,d,4.0,0.797494957666807,0.1206908294185777,4d,d,4.0,0.105627143950038,0.0,,,,0.0,0.7086769227266173,6s,s,6.0,0.7075189127066593,0.1943727421530252,2p,p,2.0,0.1942481592132959,0.1419741427910115,2s,s,2.0,0.0742049405310216,1.0,1.0,False,semiconductor
2075_CsKRuF,1,-2.68367,0.00998,2.6936500000000003,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.796171929461383,4d,d,4.0,0.79574114557288,0.8724516737467987,4d,d,4.0,0.8713893795924794,0.2025996680330271,2p,p,2.0,0.2023775419728715,0.1269983236543318,2p,p,2.0,0.1268438879527083,,,,semiconductor
2075_CsKRuF,-1,-3.07276,1.53638,4.60914,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0112166892691795,4s,s,4.0,0.0102357034637438,0.7771375713261203,4d,d,4.0,0.7767798651371346,0.7170719414365542,4d,d,4.0,0.7152016535392185,0.2216720866312412,2p,p,2.0,0.2215790560856467,0.2707261434911971,2p,p,2.0,0.2339169282703638,,,,insulator
2075_CsKRuF,combined,-2.68367,0.00998,2.6936500000000003,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.796171929461383,4d,d,4.0,0.79574114557288,0.8724516737467987,4d,d,4.0,0.8713893795924794,0.2025996680330271,2p,p,2.0,0.2023775419728715,0.1269983236543318,2p,p,2.0,0.1268438879527083,1.0,1.0,False,semiconductor
2076_CsNaPaF,1,-0.0098,0.0098,0.0196,0.0505719843075198,5s,s,5.0,0.0404839613622127,0.0491112473184186,5s,s,5.0,0.037774460470772,0.406553918174925,3s,s,3.0,0.406553918174925,0.4022693345723804,3s,s,3.0,0.4022693345723804,0.4091253750041209,7s,s,7.0,0.3910592424092572,0.4155870315264994,7s,s,7.0,0.3898895732207645,0.1328586028417895,2s,s,2.0,0.1145287310849569,0.1329619487311301,2s,s,2.0,0.1106096704991448,,,,metallic
2076_CsNaPaF,-1,-0.0098,0.0098,0.0196,0.0,,,,0.0,0.0381951287938109,5s,s,5.0,0.0263322839483155,0.0,,,,0.0,0.3051508646328839,3s,s,3.0,0.3051286695182949,0.9779134001914848,5f,f,5.0,0.9722311888674198,0.5414800057529737,7s,s,7.0,0.3407074382043619,0.0156496154096649,2p,p,2.0,0.013986544037506,0.1151171813269837,2s,s,2.0,0.0866275322406234,,,,metallic
2076_CsNaPaF,combined,-0.0098,0.0098,0.0196,0.0505719843075198,5s,s,5.0,0.0404839613622127,0.0491112473184186,5s,s,5.0,0.037774460470772,0.406553918174925,3s,s,3.0,0.406553918174925,0.4022693345723804,3s,s,3.0,0.4022693345723804,0.4091253750041209,7s,s,7.0,0.3910592424092572,0.4155870315264994,7s,s,7.0,0.3898895732207645,0.1328586028417895,2s,s,2.0,0.1145287310849569,0.1329619487311301,2s,s,2.0,0.1106096704991448,1.0,1.0,False,metallic
2077_CsKIrF,1,-4.64905,0.00728,4.65633,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0149701299123182,4s,s,4.0,0.0140696419776525,0.7812930792739764,5d,d,5.0,0.7810338290929196,0.7144026158894393,5d,d,5.0,0.7116574991193924,0.2176251514485477,2p,p,2.0,0.217572452604447,0.2696153056902623,2p,p,2.0,0.2388637191141168,,,,insulator
2077_CsKIrF,-1,-4.64905,0.00728,4.65633,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0149694458195135,4s,s,4.0,0.0140691757239338,0.7812932437315536,5d,d,5.0,0.7810338965375913,0.7144029173582026,5d,d,5.0,0.7116582721973254,0.217625302236245,2p,p,2.0,0.21757267614583,0.269616488140502,2p,p,2.0,0.2388648506442162,,,,insulator
2077_CsKIrF,combined,-4.64905,0.00728,4.65633,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0149701299123182,4s,s,4.0,0.0140696419776525,0.7812930792739764,5d,d,5.0,0.7810338290929196,0.7144026158894393,5d,d,5.0,0.7116574991193924,0.2176251514485477,2p,p,2.0,0.217572452604447,0.2696153056902623,2p,p,2.0,0.2388637191141168,1.0,1.0,False,insulator
2078_CsMnAgF,1,-1.22805,0.0132,1.2412500000000002,0.0,,,,0.0,0.0,,,,0.0,0.3325234309450091,3d,d,3.0,0.3317048786717055,0.6504537623976208,3d,d,3.0,0.6499244245612181,0.2543102604480367,4d,d,4.0,0.2467206692643637,0.0502177935602608,4d,d,4.0,0.0299974916244605,0.412222560630003,2p,p,2.0,0.4065746409956292,0.2978214016445203,2p,p,2.0,0.2831676475169026,,,,semiconductor
2078_CsMnAgF,-1,-2.56174,2.62777,5.18951,0.0,,,,0.0,0.0,,,,0.0,0.018664917464762,3d,d,3.0,0.0163411947282294,0.8790058220099576,3d,d,3.0,0.8777810353334692,0.8134962767286711,4d,d,4.0,0.8131906505730407,0.0490773257949888,5s,s,5.0,0.0481634422641751,0.1675080244197213,2p,p,2.0,0.1586812452565718,0.0698593933237507,2p,p,2.0,0.0612037300185454,,,,insulator
2078_CsMnAgF,combined,-1.22805,0.0132,1.2412500000000002,0.0,,,,0.0,0.0,,,,0.0,0.3325234309450091,3d,d,3.0,0.3317048786717055,0.6504537623976208,3d,d,3.0,0.6499244245612181,0.2543102604480367,4d,d,4.0,0.2467206692643637,0.0502177935602608,4d,d,4.0,0.0299974916244605,0.412222560630003,2p,p,2.0,0.4065746409956292,0.2978214016445203,2p,p,2.0,0.2831676475169026,1.0,1.0,False,semiconductor
2079_CsAgDyF,1,-5.10954,0.07759,5.18713,0.0,,,,0.0,0.050423648296393,5s,s,5.0,0.0414585779644418,0.5078682410177872,4d,d,4.0,0.5076758314319193,0.4330932903269815,5s,s,5.0,0.4330932903269815,0.3638391407113461,4f,f,4.0,0.3611838884263714,0.3922510609478613,6s,s,6.0,0.2366120804322722,0.128093967375976,2p,p,2.0,0.1242861041169262,0.1241272455308637,2s,s,2.0,0.0976266925224492,,,,insulator
2079_CsAgDyF,-1,-5.18712,0.04433,5.231450000000001,0.0,,,,0.0,0.0585176843675806,5s,s,5.0,0.0471828968381162,0.809323038464774,4d,d,4.0,0.809029988720245,0.5131572602491044,5s,s,5.0,0.5130778373134625,0.0,,,,0.0,0.2750189338605504,6s,s,6.0,0.2737283111563696,0.184012795323263,2p,p,2.0,0.1779140577314646,0.1531104007170756,2s,s,2.0,0.1111183600298403,,,,insulator
2079_CsAgDyF,combined,-5.10954,0.04433,5.15387,0.0,,,,0.0,0.0585176843675806,5s,s,5.0,0.0471828968381162,0.5078682410177872,4d,d,4.0,0.5076758314319193,0.5131572602491044,5s,s,5.0,0.5130778373134625,0.3638391407113461,4f,f,4.0,0.3611838884263714,0.2750189338605504,6s,s,6.0,0.2737283111563696,0.128093967375976,2p,p,2.0,0.1242861041169262,0.1531104007170756,2s,s,2.0,0.1111183600298403,1.0,-1.0,True,insulator
2080_CsLiPuF,1,-3.84601,0.01165,3.85766,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9589337919946171,5f,f,5.0,0.958244745330841,0.957245948379859,5f,f,5.0,0.9545696536486404,0.0404551886140319,2p,p,2.0,0.0397296923170204,0.0399821895024354,2p,p,2.0,0.0370283997136241,,,,semiconductor
2080_CsLiPuF,-1,-8.51949,0.86244,9.38193,0.0381390729579343,5p,p,5.0,0.0380670593525414,0.0566060920497522,5s,s,5.0,0.0450145406386958,0.0,,,,0.0,0.2628829148633088,2s,s,2.0,0.262669015013949,0.0252778880626586,6p,p,6.0,0.016249708228584,0.5319279658124326,7s,s,7.0,0.4901856377628807,0.9359625284891184,2p,p,2.0,0.9355855089449292,0.1483736784857711,2s,s,2.0,0.1228149220175762,,,,insulator
