comp,basisset#,abs_charge_spilling,bandOverlap_exists,bandOverlap_maxDev,bandOverlap_perc_kpts
3138_CsCaPtBr,basisset0,0.795,True,0.0019,0.0
3139_CsBeBaBr,basisset0,1.22,True,0.0213,0.0
3140_CsPdThBr,basisset0,1.03,True,0.0064,0.0
3142_CsRbPdBr,basisset0,0.56,True,0.0036,0.0
3143_CsPtRaBr,basisset0,0.99,True,0.0002,0.0
3144_CsRbSbBr,basisset0,0.8,False,NaN,NaN
3145_CsSrNpBr,basisset0,1.055,False,NaN,NaN
3147_CsKYBr,basisset0,0.56,True,0.0,0.0
3148_CsKHoBr,basisset0,1.11,False,NaN,NaN
3149_CsCrTmBr,basisset0,1.05,True,0.0515,0.0
3149_CsCrTmBr,basisset1,0.69,True,0.3279,4.1667
3150_CsCuUBr,basisset0,0.725,True,0.0198,0.0
3151_CsFeNpBr,basisset0,0.99,True,0.06,0.0
3151_CsFeNpBr,basisset1,1.005,True,0.0038,0.0
3152_CsDyAuBr,basisset0,1.225,True,0.0,0.0
3153_CsLiLaBr,basisset0,1.35,True,0.0,0.0
3155_CsMgDyBr,basisset0,1.025,True,0.0001,0.0
3156_CsBRbBr,basisset0,0.82,True,0.0014,0.0
3157_CsVAgBr,basisset0,0.565,False,NaN,NaN
3158_CsCaVBr,basisset0,0.7,False,NaN,NaN
3160_CsLiBiBr,basisset0,0.92,True,0.0001,0.0
3161_CsFeHgBr,basisset0,0.92,False,NaN,NaN
3162_CsCaNdBr,basisset0,1.055,True,1.0926,2.7778
3162_CsCaNdBr,basisset1,0.815,True,0.5308,2.7778
3163_CsAgBaBr,basisset0,0.81,True,0.0002,0.0
3164_CsPbNpBr,basisset0,1.035,True,0.0008,0.0
3166_CsCrYbBr,basisset0,0.875,True,0.0005,0.0
3167_CsLiUBr,basisset0,0.745,True,0.4771,6.9444
3167_CsLiUBr,basisset1,0.715,True,0.0372,0.0
3168_CsKDyBr,basisset0,1.13,True,0.0011,0.0
3169_CsTbAuBr,basisset0,1.2,True,0.0,0.0
3170_CsFeVacF,basisset0,0.66,True,0.0,0.0
3171_CsBeMgF,basisset0,1.0,True,0.038,0.0
3172_CsAsPdF,basisset0,0.795,False,NaN,NaN
3174_CsUVacBr,basisset0,0.815,True,0.0004,0.0
3175_CsMnTmBr,basisset0,0.905,True,0.0,0.0
3176_CsCuNpBr,basisset0,0.755,True,1.3589,2.7778
3176_CsCuNpBr,basisset1,0.75,True,0.332,2.7778
3177_CsNaSbBr,basisset0,0.79,True,0.0066,0.0
3178_CsCuCeBr,basisset0,0.615,True,0.0001,0.0
3179_CsNaPdBr,basisset0,0.54,True,0.0106,0.0
3180_CsCdBaBr,basisset0,0.82,True,0.0001,0.0
3181_CsInTlBr,basisset0,0.78,True,0.0001,0.0
3182_CsKTbBr,basisset0,1.095,True,0.0,0.0
3183_CsBTlBr,basisset0,0.95,True,0.0012,0.0
3184_CsMnYbBr,basisset0,0.92,False,NaN,NaN
3185_CsZnTmBr,basisset0,1.11,True,0.0,0.0
3186_CsAsHgBr,basisset0,1.24,False,NaN,NaN
3187_CsNiHgBr,basisset0,0.715,True,0.0,0.0
3188_CsNaAgBr,basisset0,0.48,True,0.2557,1.3889
3188_CsNaAgBr,basisset1,0.54,True,0.2562,1.3889
3189_CsGaAgBr,basisset0,0.64,False,NaN,NaN
3190_CsLiNpBr,basisset0,0.78,True,0.001,0.0
3191_CsCuPuBr,basisset0,0.765,True,0.3594,2.7778
3191_CsCuPuBr,basisset1,0.76,True,0.1042,1.3889
3192_CsLiCeBr,basisset0,0.615,True,0.0008,0.0
3193_CsBaNdF,basisset0,1.64,True,0.0046,0.0
3194_CsRbAcF,basisset0,0.93,True,0.0001,0.0
3195_CsCoHgBr,basisset0,0.705,False,NaN,NaN
3196_CsCoDyBr,basisset0,1.435,False,NaN,NaN
3197_CsGdAuBr,basisset0,1.18,True,0.0009,0.0
3198_CsCaCrBr,basisset0,0.67,True,0.0054,0.0
3199_CsCrAgBr,basisset0,0.555,False,NaN,NaN
3200_CsFeDyBr,basisset0,1.475,True,0.0001,0.0
3201_CsNaScBr,basisset0,0.46,True,0.0,0.0
3202_CsNdYbBr,basisset0,1.235,True,0.0105,0.0
3203_CsHgAcBr,basisset0,0.965,True,0.0015,0.0
3204_CsNpAmBr,basisset0,1.245,True,0.0848,0.0
3205_CsMnAgBr,basisset0,0.58,True,0.0,0.0
3206_CsZnYbBr,basisset0,0.935,False,NaN,NaN
3207_CsZnHgBr,basisset0,0.67,True,0.0001,0.0
3208_CsCuPrBr,basisset0,1.185,True,0.0148,0.0
3209_CsNiDyBr,basisset0,1.365,True,0.0,0.0
3210_CsLiPuBr,basisset0,0.795,True,0.0,0.0
3211_CsGeTmBr,basisset0,0.9,True,0.0002,0.0
3212_CsEuAuBr,basisset0,1.105,True,0.3516,1.3889
3212_CsEuAuBr,basisset1,0.705,True,0.0,0.0
3213_CsKGdBr,basisset0,1.07,True,0.0001,0.0
3214_CsRbInBr,basisset0,0.54,True,0.1659,1.3889
3214_CsRbInBr,basisset1,0.53,True,0.0006,0.0
3216_CsSmNpBr,basisset0,1.615,True,0.0001,0.0
3217_CsCuNdBr,basisset0,1.17,True,0.0001,0.0
3218_CsCaMnBr,basisset0,0.685,False,NaN,NaN
3219_CsGeYbBr,basisset0,0.9,False,NaN,NaN
3220_CsCdPtBr,basisset0,0.805,True,0.0,0.0
3221_CsGeHgBr,basisset0,0.77,False,NaN,NaN
3222_CsMgTmBr,basisset0,1.015,True,0.0,0.0
3223_CsLiPrBr,basisset0,1.23,True,0.0027,0.0
3224_CsVVacF,basisset0,0.575,False,NaN,NaN
3225_CsKEuBr,basisset0,1.055,False,NaN,NaN
3226_CsSmAuBr,basisset0,1.145,True,0.0021,0.0
3227_CsCuAmBr,basisset0,0.765,True,0.7704,9.7222
3227_CsCuAmBr,basisset1,0.775,True,0.1611,2.7778
3228_CsLiNdBr,basisset0,1.225,True,0.001,0.0
3229_CsMgHgBr,basisset0,0.72,True,0.0096,0.0
3230_CsMgYbBr,basisset0,2.07,False,NaN,NaN
3231_CsCaZnBr,basisset0,0.75,True,0.0001,0.0
3232_CsVCdBr,basisset0,0.575,False,NaN,NaN
3233_CsAgPtBr,basisset0,0.76,True,0.0416,0.0
3234_CsCeVacBr,basisset0,0.65,False,NaN,NaN
3235_CsNaTaBr,basisset0,0.57,True,0.001,0.0
3236_CsNpVacBr,basisset0,0.835,True,0.1591,1.3889
3237_CsBeNdBr,basisset0,1.255,False,NaN,NaN
3238_CsCuCmBr,basisset0,0.78,True,0.1926,1.3889
3238_CsCuCmBr,basisset1,0.785,True,0.0043,0.0
3239_CsNaNbBr,basisset0,0.58,False,NaN,NaN
3240_CsCuPmBr,basisset0,1.165,True,0.0004,0.0
3241_CsAlFrBr,basisset0,1.01,True,0.1906,1.3889
3242_CsEuRaF,basisset0,1.31,True,0.0001,0.0
3243_CsAuFrF,basisset0,0.86,True,0.1353,1.3889
3243_CsAuFrF,basisset1,0.735,True,0.0786,0.0
3244_CsLiAmBr,basisset0,0.795,True,0.0,0.0
3245_CsKSmBr,basisset0,1.05,False,NaN,NaN
3246_CsCuFrBr,basisset0,0.785,True,0.0001,0.0
3247_CsAuCmBr,basisset0,0.81,True,0.5457,5.5556
3247_CsAuCmBr,basisset1,0.785,True,0.11,1.3889
3248_CsPdRaBr,basisset0,0.91,True,0.0001,0.0
3249_CsTiRaBr,basisset0,0.995,True,0.0432,0.0
3250_CsPmAuBr,basisset0,1.18,True,0.0005,0.0
3251_CsAsAgBr,basisset0,0.79,False,NaN,NaN
3252_CsLiCmBr,basisset0,0.815,True,0.0775,0.0
3252_CsLiCmBr,basisset1,0.805,True,0.0389,0.0
3253_CsCuHgBr,basisset0,0.685,True,0.0,0.0
3254_CsCaGeBr,basisset0,0.79,False,NaN,NaN
3255_CsCaCuBr,basisset0,0.725,True,0.0,0.0
3256_CsLiPmBr,basisset0,1.22,True,0.0695,0.0
3256_CsLiPmBr,basisset1,1.2,True,3.1749,5.5556
3256_CsLiPmBr,basisset2,0.67,True,0.1027,1.3889
3256_CsLiPmBr,basisset3,0.65,True,0.0641,0.0
3257_CsCuSmBr,basisset0,1.125,True,0.0363,0.0
3258_CsCoTmBr,basisset0,1.39,True,0.0,0.0
3259_CsAuAmBr,basisset0,0.78,True,0.0909,0.0
3259_CsAuAmBr,basisset1,0.755,True,0.0144,0.0
3261_CsAlHgBr,basisset0,1.35,True,0.0003,0.0
3262_CsCaBaBr,basisset0,0.94,True,0.0001,0.0
3263_CsKPmBr,basisset0,1.07,True,0.0004,0.0
3264_CsKCmBr,basisset0,0.725,True,0.0148,0.0
3265_CsSrEuBr,basisset0,0.99,True,0.0,0.0
3266_CsNiTmBr,basisset0,1.3,True,0.0001,0.0
3267_CsMgCaBr,basisset0,0.83,True,0.0008,0.0
3268_CsPuVacBr,basisset0,0.87,True,0.0048,0.0
3269_CsNdAuBr,basisset0,1.2,True,0.0002,0.0
3270_CsLiSmBr,basisset0,1.2,True,0.0154,0.0
3271_CsCoYbBr,basisset0,1.0,True,0.0,0.0
3272_CsCuEuBr,basisset0,1.075,True,0.0418,0.0
3273_CsKAmBr,basisset0,0.695,True,0.6863,2.7778
3274_CsFeYbBr,basisset0,1.01,True,0.0005,0.0
3275_CsCrCdBr,basisset0,0.58,True,0.0694,0.0
3275_CsCrCdBr,basisset1,0.565,True,0.5973,4.1667
3276_CsBeCoF,basisset0,0.86,True,0.0183,0.0
3277_CsAgThBr,basisset0,1.065,True,0.0019,0.0
3278_CsPrAuBr,basisset0,1.195,True,0.012,0.0
3279_CsEuPbBr,basisset0,1.005,True,0.0001,0.0
3281_CsLuTlBr,basisset0,1.21,True,0.0,0.0
3283_CsPdAcBr,basisset0,0.775,True,3.6336,11.1111
3283_CsPdAcBr,basisset1,0.755,True,0.3398,5.5556
3283_CsPdAcBr,basisset2,0.77,True,2.2189,15.2778
3283_CsPdAcBr,basisset3,0.755,True,3.1391,19.4444
3284_CsNaMoBr,basisset0,0.52,True,0.0005,0.0
3285_CsSrRaF,basisset0,1.17,True,0.0052,0.0
3286_CsKNdBr,basisset0,1.07,True,0.0001,0.0
3287_CsCuGdBr,basisset0,1.165,True,0.0009,0.0
3288_CsBeFeF,basisset0,0.895,True,0.0004,0.0
3289_CsLiEuBr,basisset0,1.205,True,0.0049,0.0
3290_CsLuFrF,basisset0,1.27,True,0.0004,0.0
3291_CsYbTlBr,basisset0,1.27,True,0.0,0.0
3292_CsRbAuBr,basisset0,0.6,False,NaN,NaN
3293_CsSrPbBr,basisset0,0.9,False,NaN,NaN
3294_CsBaYbBr,basisset0,1.15,True,0.0,0.0
3295_CsBaHgBr,basisset0,0.86,True,0.0,0.0
3296_CsKPrBr,basisset0,1.075,True,0.0036,0.0
3297_CsAuPuBr,basisset0,0.78,True,0.2019,4.1667
3297_CsAuPuBr,basisset1,0.735,True,0.1492,1.3889
3298_CsCmVacBr,basisset0,0.85,True,0.0,0.0
3299_CsNaIrBr,basisset0,0.73,True,0.0035,0.0
3300_CsMnCdBr,basisset0,0.59,True,0.0007,0.0
3301_CsAmVacBr,basisset0,0.855,True,0.0959,0.0
3303_CsNaRuBr,basisset0,0.535,True,0.0005,0.0
3304_CsLiGdBr,basisset0,1.225,True,0.0016,0.0
3305_CsCaCoBr,basisset0,0.795,False,NaN,NaN
3306_CsCaFeBr,basisset0,0.79,False,NaN,NaN
3308_CsBeNiF,basisset0,0.84,True,0.1303,1.3889
3308_CsBeNiF,basisset1,0.71,True,1.7202,1.3889
3308_CsBeNiF,basisset2,0.75,True,0.0995,0.0
3308_CsBeNiF,basisset3,0.575,True,0.0001,0.0
3309_CsCuTbBr,basisset0,1.185,True,0.0,0.0
3310_CsCoFrBr,basisset0,0.88,True,0.2358,8.3333
3310_CsCoFrBr,basisset1,1.0,True,8.0025,4.1667
3311_CsTmTlBr,basisset0,1.285,False,NaN,NaN
3312_CsCeAuBr,basisset0,0.63,True,0.0,0.0
3313_CsNiFrBr,basisset0,0.83,True,0.0057,0.0
3314_CsKPuBr,basisset0,0.695,False,NaN,NaN
3315_CsBaTmBr,basisset0,1.14,False,NaN,NaN
3316_CsAuNpBr,basisset0,0.77,True,0.11,1.3889
3316_CsAuNpBr,basisset1,0.72,True,0.0035,0.0
3317_CsAsFrBr,basisset0,0.96,True,0.0022,0.0
3318_CsEuAmBr,basisset0,1.07,True,0.0002,0.0
3319_CsZnCdBr,basisset0,0.64,True,0.0,0.0
3320_CsNaTiBr,basisset0,0.595,False,NaN,NaN
3321_CsCaNiBr,basisset0,0.79,True,0.0149,0.0
3322_CsRbLuBr,basisset0,1.07,False,NaN,NaN
3323_CsYbFrF,basisset0,1.27,False,NaN,NaN
3324_CsAlAgBr,basisset0,0.8,True,0.0005,0.0
3326_CsNaRhBr,basisset0,0.51,True,0.0001,0.0
3328_CsLiTbBr,basisset0,1.23,True,0.0005,0.0
3329_CsCuDyBr,basisset0,1.21,False,NaN,NaN
3330_CsPbRaF,basisset0,1.18,False,NaN,NaN
3331_CsRbYbBr,basisset0,1.15,False,NaN,NaN
3332_CsCuCdBr,basisset0,0.625,False,NaN,NaN
3333_CsNRbBr,basisset0,0.66,False,NaN,NaN
3334_CsGeCdBr,basisset0,0.69,False,NaN,NaN
3335_CsZnAgBr,basisset0,0.63,False,NaN,NaN
3336_CsKNpBr,basisset0,0.69,False,NaN,NaN
3337_CsErTlBr,basisset0,1.26,True,0.0001,0.0
3338_CsNdNpBr,basisset0,1.775,False,NaN,NaN
3339_CsKCeBr,basisset0,0.52,True,0.0269,0.0
3340_CsSrAmBr,basisset0,0.925,True,0.0141,0.0
3341_CsSmEuBr,basisset0,1.16,True,0.0182,0.0
3342_CsAuUBr,basisset0,0.745,True,0.0017,0.0
3343_CsLiDyBr,basisset0,1.26,True,0.0001,0.0
3344_CsFeFrBr,basisset0,0.83,True,0.4749,2.7778
3344_CsFeFrBr,basisset1,0.88,True,0.0042,0.0
3345_CsCuHoBr,basisset0,1.19,True,0.0,0.0
3346_CsBeSmBr,basisset0,1.19,True,0.0012,0.0
3347_CsCuAgBr,basisset0,0.615,True,0.0008,0.0
3348_CsMgCdBr,basisset0,0.69,True,0.004,0.0
3349_CsGeAgBr,basisset0,0.78,False,NaN,NaN
3350_CsCuYBr,basisset0,0.62,True,0.0938,0.0
3350_CsCuYBr,basisset1,0.64,True,0.0006,0.0
3351_CsHgThBr,basisset0,1.15,True,0.0001,0.0
3352_CsYTlBr,basisset0,0.78,True,0.0001,0.0
3353_CsSrSmBr,basisset0,0.99,False,NaN,NaN
3354_CsPbAmBr,basisset0,0.995,True,0.178,2.7778
3355_CsAuBiBr,basisset0,0.93,True,0.0,0.0
3356_CsRbTmBr,basisset0,1.15,False,NaN,NaN
3357_CsHoTlBr,basisset0,1.27,True,0.0004,0.0
3358_CsLaAuBr,basisset0,1.3,True,0.0018,0.0
3359_CsKUBr,basisset0,0.655,True,0.0,0.0
3360_CsRbTlBr,basisset0,0.58,True,0.1018,1.3889
3360_CsRbTlBr,basisset1,0.56,True,0.0,0.0
3361_CsLiHoBr,basisset0,1.245,True,0.0,0.0
3362_CsMgAgBr,basisset0,0.65,True,0.1272,1.3889
3362_CsMgAgBr,basisset1,0.675,True,0.0077,0.0
3363_CsPdPtBr,basisset0,0.775,True,0.0175,0.0
3364_CsNTlBr,basisset0,0.825,True,0.0017,0.0
3365_CsCuErBr,basisset0,1.175,True,0.0,0.0
3366_CsNaVBr,basisset0,0.525,True,0.0039,0.0
3367_CsBeAmBr,basisset0,1.13,True,0.0001,0.0
3368_CsTiPtBr,basisset0,0.88,False,NaN,NaN
3369_CsLiYBr,basisset0,0.65,False,NaN,NaN
3370_CsSmPbBr,basisset0,1.01,False,NaN,NaN
3371_CsRbErBr,basisset0,1.125,False,NaN,NaN
3372_CsAuPaBr,basisset0,1.005,True,0.0006,0.0
3373_CsKBiBr,basisset0,0.82,True,0.0002,0.0
3374_CsAlPdF,basisset0,0.715,True,0.0457,0.0
3375_CsTmFrF,basisset0,1.265,True,0.0,0.0
3376_CsDyTlBr,basisset0,1.29,True,0.0,0.0
3377_CsKLaBr,basisset0,1.17,False,NaN,NaN
3378_CsMnFrBr,basisset0,0.72,False,NaN,NaN
3379_CsCuTlBr,basisset0,0.96,False,NaN,NaN
3380_CsCrFrBr,basisset0,0.71,True,0.0034,0.0
3381_CsTiVBr,basisset0,0.605,True,0.0,0.0
3382_CsBKBr,basisset0,0.76,True,0.0001,0.0
3383_CsLiErBr,basisset0,1.225,False,NaN,NaN
3384_CsCuTmBr,basisset0,1.19,True,0.0001,0.0
3385_CsCoCdBr,basisset0,0.67,False,NaN,NaN
3386_CsGaFrBr,basisset0,0.81,True,0.0001,0.0
3387_CsAgRaBr,basisset0,0.87,True,0.0,0.0
3389_CsRbYBr,basisset0,0.59,True,0.0004,0.0
3390_CsBaDyBr,basisset0,2.185,False,NaN,NaN
3391_CsRbHoBr,basisset0,1.135,False,NaN,NaN
3392_CsLiTlBr,basisset0,0.61,True,0.0029,0.0
3393_CsFeCdBr,basisset0,0.665,True,0.0001,0.0
3394_CsTlFrF,basisset0,0.73,True,0.0001,0.0
3395_CsTbTlBr,basisset0,1.26,False,NaN,NaN
3396_CsNaGaBr,basisset0,0.58,True,0.0001,0.0
3397_CsBAuBr,basisset0,1.16,False,NaN,NaN
3398_CsNiCdBr,basisset0,0.67,False,NaN,NaN
3399_CsLiTmBr,basisset0,1.25,True,0.0003,0.0
3400_CsBePbBr,basisset0,1.13,False,NaN,NaN
3401_CsCuYbBr,basisset0,1.185,True,0.0001,0.0
3402_CsCoAgBr,basisset0,0.67,True,0.0001,0.0
3403_CsCdRaBr,basisset0,0.88,True,0.0,0.0
3404_CsSmAmBr,basisset0,1.13,True,0.0003,0.0
3405_CsFeAgBr,basisset0,0.68,False,NaN,NaN
3406_CsNaCrBr,basisset0,0.5,True,0.0003,0.0
3407_CsRbDyBr,basisset0,1.16,False,NaN,NaN
3408_CsNaMnBr,basisset0,0.51,True,0.001,0.0
3409_CsErFrF,basisset0,1.255,False,NaN,NaN
3411_CsCuLuBr,basisset0,1.06,False,NaN,NaN
3412_CsPdPaBr,basisset0,0.86,True,0.1336,1.3889
3412_CsPdPaBr,basisset1,0.825,True,0.008,0.0
3413_CsNiAgBr,basisset0,0.67,False,NaN,NaN
3414_CsPHgBr,basisset0,1.29,False,NaN,NaN
3415_CsBeSrBr,basisset0,1.07,True,0.0,0.0
3416_CsLiYbBr,basisset0,1.255,True,0.0015,0.0
3417_CsGdTlBr,basisset0,1.24,True,0.0,0.0
3418_CsGeBaI,basisset0,0.85,False,NaN,NaN
3419_CsTiSmI,basisset0,1.065,True,0.0,0.0
3420_CsCuBaI,basisset0,0.9,True,0.0095,0.0
3421_CsNiTlI,basisset0,1.015,False,NaN,NaN
3422_CsErHgI,basisset0,1.56,False,NaN,NaN
3423_CsAsTlI,basisset0,1.01,True,0.0005,0.0
3424_CsVNdI,basisset0,0.975,True,0.0,0.0
3425_CsCoTlI,basisset0,1.01,False,NaN,NaN
3426_CsAgGdI,basisset0,1.24,True,0.0223,0.0
3427_CsHgTlI,basisset0,1.06,False,NaN,NaN
3428_CsDyYbI,basisset0,2.25,True,0.0,0.0
3429_CsZnBaI,basisset0,0.92,True,0.0003,0.0
3430_CsYHgI,basisset0,0.93,True,0.0,0.0
3431_CsNdPtI,basisset0,1.475,True,0.0,0.0
3432_CsTaAuI,basisset0,1.055,True,0.0,0.0
3433_CsNbAuI,basisset0,0.735,False,NaN,NaN
3434_CsAgTbI,basisset0,1.27,True,0.0003,0.0
3435_CsHoHgI,basisset0,1.58,False,NaN,NaN
3436_CsCaDyI,basisset0,1.15,False,NaN,NaN
3437_CsBFrI,basisset0,1.01,True,0.0796,0.0
3439_CsKMoI,basisset0,0.54,False,NaN,NaN
3440_CsTiAmI,basisset0,0.935,True,3.428,4.1667
3441_CsMgBaI,basisset0,0.99,True,0.0001,0.0
3442_CsAgEuI,basisset0,1.125,True,0.0001,0.0
3443_CsFeTlI,basisset0,0.97,True,0.0,0.0
3444_CsCoRbI,basisset0,0.85,False,NaN,NaN
3445_CsAsRbI,basisset0,0.78,False,NaN,NaN
3446_CsCaNpI,basisset0,1.065,False,NaN,NaN
3447_CsKNbI,basisset0,0.61,False,NaN,NaN
3448_CsKTaI,basisset0,0.62,False,NaN,NaN
3449_CsMnBaI,basisset0,0.84,True,0.0017,0.0
3450_CsNiRbI,basisset0,0.805,False,NaN,NaN
3452_CsAgDyI,basisset0,1.295,True,0.0002,0.0
3453_CsDyHgI,basisset0,1.61,False,NaN,NaN
3454_CsKRuI,basisset0,0.605,False,NaN,NaN
3456_CsKIrI,basisset0,0.87,True,0.0007,0.0
3457_CsCuRbI,basisset0,0.695,False,NaN,NaN
3458_CsMoAuI,basisset0,0.72,False,NaN,NaN
3459_CsYbHgI,basisset0,1.315,False,NaN,NaN
3460_CsAgSmI,basisset0,1.19,False,NaN,NaN
3461_CsCrNdI,basisset0,1.245,False,NaN,NaN
3462_CsAlRbI,basisset0,0.82,True,0.0002,0.0
3463_CsNaLaI,basisset0,1.25,True,0.0,0.0
3464_CsMnTlI,basisset0,0.865,True,0.0,0.0
3465_CsAgHoI,basisset0,1.275,False,NaN,NaN
3466_CsLuHgI,basisset0,1.285,False,NaN,NaN
3467_CsTbHgI,basisset0,1.575,False,NaN,NaN
3468_CsIrAuI,basisset0,1.07,False,NaN,NaN
3469_CsTiPbI,basisset0,0.925,True,0.0002,0.0
3471_CsYAgI,basisset0,0.6,False,NaN,NaN
3472_CsNaBiI,basisset0,0.83,True,0.0001,0.0
3473_CsKTiI,basisset0,0.66,False,NaN,NaN
3474_CsRuAuI,basisset0,0.815,False,NaN,NaN
3475_CsPdPbI,basisset0,1.0,False,NaN,NaN
3476_CsTmYbI,basisset0,1.315,False,NaN,NaN
3477_CsVFrBr,basisset0,0.705,True,0.0,0.0
3478_CsScAuI,basisset0,0.68,False,NaN,NaN
3480_CsCrBaI,basisset0,0.8,True,0.0031,0.0
3481_CsCrTlI,basisset0,0.79,False,NaN,NaN
3482_CsCoBaI,basisset0,0.99,True,0.0005,0.0
3483_CsFeRbI,basisset0,0.75,False,NaN,NaN
3484_CsTiCrBr,basisset0,0.64,True,0.0042,0.0
3485_CsKRhI,basisset0,0.62,False,NaN,NaN
3486_CsNaUI,basisset0,0.645,False,NaN,NaN
3487_CsFeBaI,basisset0,0.98,True,0.0117,0.0
3488_CsYbNpI,basisset0,1.27,False,NaN,NaN
3489_CsAgPmI,basisset0,1.235,False,NaN,NaN
3490_CsSrAgI,basisset0,0.77,True,0.0,0.0
3491_CsAgCmI,basisset0,0.755,True,2.1682,1.3889
3491_CsAgCmI,basisset1,0.78,True,0.1362,2.7778
3492_CsGaTlI,basisset0,0.86,False,NaN,NaN
3493_CsCdEuI,basisset0,0.92,False,NaN,NaN
3494_CsTiAuI,basisset0,0.805,False,NaN,NaN
3495_CsTiSrI,basisset0,0.855,True,0.0002,0.0
3496_CsAuHgI,basisset0,1.005,False,NaN,NaN
3497_CsSrPdI,basisset0,0.795,True,0.0045,0.0
3498_CsAgErI,basisset0,1.26,True,0.0001,0.0
3499_CsMnNdI,basisset0,0.99,True,0.0011,0.0
3500_CsNiBaI,basisset0,0.995,True,0.0004,0.0
3502_CsAgAmI,basisset0,0.74,True,2.2304,1.3889
3502_CsAgAmI,basisset1,0.785,True,0.0467,0.0
3503_CsKScI,basisset0,0.49,False,NaN,NaN
3504_CsGdHgI,basisset0,1.54,True,0.0002,0.0
3505_CsAlTlI,basisset0,1.02,True,0.0008,0.0
3506_CsAgTlI,basisset0,0.99,True,0.0,0.0
3507_CsRhAuI,basisset0,0.99,False,NaN,NaN
3509_CsSbAuI,basisset0,1.39,False,NaN,NaN
3510_CsKAgI,basisset0,0.555,True,0.0011,0.0
3511_CsAgPbI,basisset0,0.9,False,NaN,NaN
3512_CsSrCdI,basisset0,0.76,False,NaN,NaN
3513_CsMnRbI,basisset0,0.645,False,NaN,NaN
3514_CsAgNdI,basisset0,1.245,True,0.0028,0.0
3515_CsZnNdI,basisset0,1.39,True,0.0,0.0
3516_CsTiEuI,basisset0,1.045,True,0.0008,0.0
3517_CsNaNpI,basisset0,0.675,False,NaN,NaN
3518_CsAgTmI,basisset0,1.265,True,0.0002,0.0
3519_CsCaTmI,basisset0,1.13,False,NaN,NaN
3520_CsNaCeI,basisset0,0.475,False,NaN,NaN
3521_CsCrRbI,basisset0,0.615,False,NaN,NaN
3522_CsEuHgI,basisset0,0.995,False,NaN,NaN
3523_CsKSbI,basisset0,0.78,True,0.0,0.0
3524_CsNaAcI,basisset0,0.62,False,NaN,NaN
3525_CsGaRbI,basisset0,0.63,True,0.0003,0.0
3526_CsKPdI,basisset0,0.57,True,0.0006,0.0
3527_CsAgPrI,basisset0,1.26,True,0.0,0.0
3528_CsCdPbI,basisset0,0.84,False,NaN,NaN
3529_CsVBaI,basisset0,0.87,True,0.0001,0.0
3530_CsVTlI,basisset0,0.795,True,0.0,0.0
3531_CsPdLaBr,basisset0,1.27,True,0.0042,0.0
3532_CsRbTbBr,basisset0,1.13,False,NaN,NaN
3533_CsCdDyI,basisset0,1.505,False,NaN,NaN
3534_CsCaHgI,basisset0,0.84,True,0.0,0.0
3535_CsSmPtI,basisset0,1.245,True,0.0,0.0
3536_CsGeNdI,basisset0,0.925,False,NaN,NaN
3537_CsCaYbI,basisset0,1.13,False,NaN,NaN
3538_CsKVI,basisset0,0.6,False,NaN,NaN
3539_CsNaPuI,basisset0,0.685,False,NaN,NaN
3540_CsAgYbI,basisset0,1.25,True,0.0,0.0
3541_CsSmHgI,basisset0,1.3,True,0.0102,0.0
3542_CsLiLuBr,basisset0,1.11,False,NaN,NaN
3543_CsBaPtI,basisset0,1.035,True,0.0023,0.0
3544_CsAgPuI,basisset0,0.75,True,0.2868,4.1667
3544_CsAgPuI,basisset1,0.78,True,6.5718,9.7222
3545_CsTiNdI,basisset0,1.65,False,NaN,NaN
3546_CsAgLuI,basisset0,1.01,False,NaN,NaN
3547_CsVSmI,basisset0,0.95,True,0.0001,0.0
3548_CsNaPrI,basisset0,1.19,False,NaN,NaN
3549_CsVAuI,basisset0,0.785,True,0.0001,0.0
3550_CsMgNdI,basisset0,1.115,True,0.0047,0.0
3551_CsPtAmI,basisset0,0.945,True,0.047,0.0
3552_CsCuAuBr,basisset0,0.72,True,0.0001,0.0
3553_CsBeEuBr,basisset0,1.165,False,NaN,NaN
3554_CsPdBiBr,basisset0,0.96,True,0.0,0.0
3555_CsCdAmI,basisset0,0.835,True,0.1413,1.3889
3555_CsCdAmI,basisset1,0.775,True,0.1431,4.1667
3556_CsVRbI,basisset0,0.62,False,NaN,NaN
3557_CsPmHgI,basisset0,1.505,False,NaN,NaN
3558_CsAgCeI,basisset0,0.565,False,NaN,NaN
3559_CsAgNpI,basisset0,0.735,True,0.1124,1.3889
3559_CsAgNpI,basisset1,0.755,True,0.0059,0.0
3560_CsHgCmI,basisset0,1.075,False,NaN,NaN
3561_CsNaNdI,basisset0,1.18,True,0.0,0.0
3562_CsAgAuI,basisset0,0.92,True,0.0,0.0
3563_CsKGaI,basisset0,0.59,False,NaN,NaN
3564_CsVAmI,basisset0,0.865,True,5.1764,4.1667
3565_CsRhTlI,basisset0,0.84,False,NaN,NaN
3567_CsEuTlBr,basisset0,1.205,True,0.0035,0.0
3568_CsNaFeBr,basisset0,0.62,True,0.0004,0.0
3569_CsNaAmI,basisset0,0.675,False,NaN,NaN
3570_CsKCrI,basisset0,0.585,False,NaN,NaN
3571_CsCaEuI,basisset0,1.075,True,0.0,0.0
3572_CsInAuI,basisset0,1.19,True,0.0,0.0
